filename,SMILES
19677.png,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1cccc2ccccc12)B(O)O.Cl
19678.png,CCCN(CCC)C1CCc2cc3cc[nH]c3cc2C1
19679.png,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(F)F)C(=O)C(=O)O)C(C)C
19680.png,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)CN(CCc2ccccc2)C(=O)Cc2ccccc2)cc1
19681.png,O=C(O)C(O)CC(O)C(O)C(=O)O
19682.png,c1ccc2cc3c4c(ccc3cc2c1)CC[C@H]1O[C@@H]41
19683.png,NC1CCCOc2cc(Cl)ccc21
19684.png,Nc1nc(=O)n(CC(=O)c2ccco2)cc1F
19685.png,Cc1cccc(C(=O)O)c1OC(=O)C(C)(C)CC(C)(C)C
19686.png,O=S(=O)(Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1
19687.png,Nc1cccc(C(=O)OCCC2CCCCN2)c1
19688.png,CCCC1(C(=O)O)NC(=O)NC1=O
19689.png,CCc1cn([C@H]2C[C@H](OS(=O)O[C@H]3C[C@H](n4cc(CC)c(=O)[nH]c4=O)O[C@@H]3CO)[C@@H](CO)O2)c(=O)[nH]c1=O
19690.png,O=C(Oc1cccc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1O
19691.png,OCC(CO)OCn1cnc2cc(Cl)c(Cl)cc21
19692.png,CCCCCCC[NH+](CCCl)CCCl.[Cl-]
19693.png,CCC(C)=CCCCC(C)CCOP(=O)(O)OP(=O)(O)O
19694.png,Cc1cccc(C)c1N1CCNCC1
19695.png,C=CC(=O)N(CC)CC
19696.png,CN(C)CCOc1ccccc1NC1=C(Cl)C(=O)C(Nc2ccccc2OCCN(C)C)=C(Cl)C1=O
19697.png,CCCCCOc1cccc(NC(=O)OC2CC[NH+](CC)CC2)c1.[Cl-]
19698.png,c1ccc2c(N3CC3)cnnc2c1
19699.png,COc1ccc(C(=O)Oc2c([N+](=O)[O-])ccc3cccnc23)cc1
19700.png,CC(C)C(=O)C[C@@H](O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC(=O)[C@]45O[C@H]4[C@H](O)[C@@H](O)C[C@]5(C)C3=C[C@@H](O)[C@]12C
19701.png,N#Cc1ccc(/C=N/CCC/N=C/c2ccc(C#N)cc2)cc1
19702.png,COC(=O)CCCCCCCCCCCCCC1C=CCC1
19703.png,CC1=NNC(=O)C1/N=N/c1ccc(C)cc1[N+](=O)[O-]
19704.png,CCSc1nnc(-c2ccccc2)nc1Cc1ccc(OC)cc1
19705.png,c1ccc(C(=C2CCCCCCCCCCCCC2)c2ccccc2)cc1
19706.png,Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl
19707.png,CC(C)[C@H](NC(=O)OC[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)(C)S(C)(=O)=O)c1ccccc1
19708.png,NC1CCCC1O
19709.png,Clc1ccc(/N=N/N2CCCCC2)cc1
19710.png,CCCCCCCCCCCCCCCCNC(=O)Nc1ccc2ccccc2c1
19711.png,Cc1nc(CCN2CCCCC2)cs1
19712.png,NCC1CCC(CNCc2ccccc2Cl)CC1
19713.png,Cn1c(=O)c(CC(C(=O)O)C(=O)O)nc2ccccc21
19714.png,C=C1C(=O)OC2CC(C)C3C(OC(C)=O)CC(OC(C)=O)C3(C)CC12
19715.png,Oc1ccc(Br)cc1C=Nc1nc(-c2ccccc2)cs1.Oc1ccc(Br)cc1C=Nc1nc(-c2ccccc2)cs1.[Cu]
19716.png,CC(=O)O[C@@H]1CN(S(=O)(=O)c2ccc(C)cc2)C[C@@H]1C1CCCCC1
19717.png,CC(C)(C)[N-][Si](C)(C)[N-]C(C)(C)C.CC(C)(C)[N-][Si](C)(C)[N-]C(C)(C)C.[SH-].[SH-].[Sn+2].[Sn+4]
19718.png,COP1OC(C)CC(C)O1
19719.png,OC1C=c2ccc3c4ccc(F)cc4cc4ccc(c2c43)C1O
19720.png,COc1ccc2c(c1OC)CC[N+]1=C3CCCCC3=C(N)CC21
19721.png,Cc1ccc(C(C)(C#N)Nc2ccccc2)cc1
19722.png,O=C(O)C1CCCS1(=O)=O
19723.png,CC1(C)Nc2cc3cccnc3c(Cl)c2N1
19724.png,O=S(=O)(O)SCCN1CCCC1
19725.png,O=C(COc1ccc(Cl)cc1Cl)NCCN1CCCOCC1
19726.png,CCCC(O)(CCC)CC1=NC(C)(C)CO1
19727.png,Nc1ncnc2c1c1c(N)[nH]c(=O)nc1n2C1OC(CO)C(O)C1O
19728.png,CC(=O)Nc1ccccc1NC1CC(C)N(c2ccccc2)N1C(C)=O
19729.png,CC12CCC3c4ccc(OC(=O)NCCCl)cc4CCC3C1CCC2=O
19730.png,CCCCCCCCNc1c(Br)cc2c3c(cccc13)C(=O)N(CCCCCCCC)C2=O
19731.png,C=C1CC(OC(C)=O)C2C(OC(=O)C2(C)OC(=O)C(C)=CC)C2C(C)=CC(=O)C12
19732.png,CCOC(=O)C(C)=C(C)OC(C)=O
19733.png,CN(C)N=C1C=CC(C)(C(Cl)(Cl)Cl)C=C1
19734.png,COc1ccccc1C=CC(=O)C=Cc1ccccc1OC
19735.png,Cc1ccc(CCC[N+](C)(C)C)o1
19736.png,CCC(C)S(=O)(=O)Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccccc1Cl
19737.png,CC(=O)C(Cl)C(=O)OC(C)c1ccccc1
19738.png,COc1ccc(C)cc1OC
19739.png,CC[N+](CC)(CC)Cc1ncccc1OC(=O)N(C)C.[Br-]
19740.png,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CS(=O)(=O)c1ccc(F)cc1)NS(C)(=O)=O
19741.png,CC(N)(c1cc(Br)cc(Br)c1N)C1CCCCC1.Cl
19742.png,CCOC1=C(Cl)C(=O)c2ccc([N+](=O)[O-])cc2C1=O
19743.png,O=C1c2ccccc2C(=O)c2nc(CBr)c(CBr)nc21
19744.png,Cl.Cl.O=c1c2ccccc2ncn1CNCNCCO
19745.png,[H]/N=C(\N)SCOCS/C(N)=N/[H]
19746.png,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1c(O)cc(O)cc1-c1cccc(O)c1
19747.png,CC(C)(O)CNC(=O)C(=O)NCC(C)(C)O
19748.png,NNc1ccnc(=O)[nH]1
19749.png,C#CCOC1CC(=O)N1
19750.png,N[C@@H](CSC1C=CC(Br)=CC1O)C(=O)O
19751.png,CCn1c(N)nc2c3ncc(C)nc3ccc21
19752.png,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)ccc2c1=O
19753.png,Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(COCCSc1ccccc1)C2=O
19754.png,C=CCN(CC=C)Cn1c(=S)sc2ccccc21
19755.png,CC[C@H](C)[C@H](N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](CCn2nnc(-c3ccc(Oc4ccccn4)cc3)n2)[C@H](O)[C@@H]1O
19756.png,Clc1ccc(C2OCC3(CO2)COC(c2ccc(Cl)c(Cl)c2)OC3)cc1Cl
19757.png,CCNc1cccnc1N1CCN(C(=O)c2cccs2)CC1
19758.png,CN1C(=O)c2ccccc2Oc2ccccc21
19759.png,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
19760.png,O=C(O)C(=O)O.[NH-]C(c1ccccc1)C([NH-])c1ccccc1.[Pt+2]
19761.png,CCN(CC)CCOC(=O)C(O)(c1cccs1)C1C=CCC1
19762.png,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2[C@H](N(C)C)C[C@]2(C)[C@@H](C(C)=O)CC[C@@H]32)C[C@@H]1O
19763.png,O=C(NNc1nc(CCl)cs1)c1ccccc1Cl
19764.png,CC(NC(Cc1cnc[nH]1)C(=O)O)C(C(=O)O)N(C)C(=O)C(N)Cc1cnc[nH]1
19765.png,CCC(CC)NC(C)CO.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
19766.png,O=C(C(=O)c1cc(-c2ccccc2)nc2ccc3ccccc3c12)c1ccccc1
19767.png,O=C(C=Cc1ccc2c(c1)OCO2)c1ccccc1
19768.png,O=C(Oc1c(Br)cc(Br)cc1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1Br
19769.png,CCNC1C2CCCC1(C)[C@@H](C)[C@H]2C
19770.png,O=C1CC(c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1
19771.png,COc1ccc2c(C)c(Cl)c(=O)oc2c1
19772.png,CCCCCCCCCCCCCCOCC(CO)OCCCCCCCCCCCCCC
19773.png,O=C1c2ccccc2-c2c1c1c(O)cccc1n2Cc1ccccc1
19774.png,COc1cc(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cc(OC)c1OC
19775.png,CN(CSc1ccc(Cl)cc1)c1ccc(CSc2ccc(Cl)cc2)cc1
19776.png,Cc1cc(/N=N/c2ccc(Br)cc2)ccc1O
19777.png,COc1ccc(C[C@@H](NC(=O)C(N)CCSC)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
19778.png,CCN1C(=O)C(=Cc2ccon2)SC1=S
19779.png,CCCCNc1nc(C)nc(NC)n1
19780.png,CC(=O)Nc1ccc(C(C)c2ccccc2)cc1
19781.png,Cc1cc(O)c(C)c(C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)c1
19782.png,CCC(=O)c1c[nH]c2ccccc12
19783.png,N#[N+]N=c1ccn([O-])c2ccccc12
19784.png,O=S(=O)(F)c1ccccc1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1
19785.png,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
19786.png,O=C1OCC1(c1ccccc1)c1ccccc1
19787.png,CC1=CC(=O)C(C)C1
19788.png,COc1cccc(-c2nnc(-c3cccc(OC)c3)o2)c1
19789.png,Cl.O=C([C@H]1CC(=O)N(c2ccccc2)[C@@H]1c1ccccc1)N1CCNCC1
19790.png,CN[C@@H]1[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O[C@H]2c3cc(C)c(C(=O)NC(C)(C)C(=O)O)c(O)c3-c3c(cc4c(c3O)C(=O)c3cc(OC)cc(O)c3C4=O)[C@@H]2O)O[C@@H]1C
19791.png,COC(C(=O)C(O)C(C)O)C1CC(=O)c2c(cc3ccc(C)c(O)c3c2O)C1
19792.png,CC1OC[C@@H](O)[C@H]([C@H](O)[C@@H](O)C=O)O1
19793.png,OCC(O)CNc1nc(N2CCCCC2)nc2c(NCC(O)CO)nc(N3CCCCC3)nc12
19794.png,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
19795.png,Cc1ccc(C(=O)NC(NC(NC(=O)c2ccc(C)cc2)c2ccc(C)cc2)c2ccc(C)cc2)cc1
19796.png,Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1Cl
19797.png,CCOC(=O)c1cc2c(OC)c(OC)ccc2cc1N
19798.png,O=c1[nH]c2ccccc2s1
19799.png,Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1/N=N/c1ccc(S(=O)(=O)c2ccc(/N=N/c3c(N)c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)ccc34)cc2)cc1
19800.png,[C-]#[N+]C(C)(C)C
19801.png,COC(=O)[C@@H](N)CSCC=C(C)CCC=C(C)CCC=C(C)C
19802.png,C[C@]12CC[C@@H]3c4c([77Br])cc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
19803.png,CN(CCCl)CCCn1ccnc1[N+](=O)[O-].Cl
19804.png,O=C(C=CC=Cc1ccccc1)CCc1ccccc1
19805.png,CC(C)C(=O)N(O)c1ccc(Cl)cc1
19806.png,C[Si](C)(C)N1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
19807.png,CC(Cl)C(=O)c1ccc(F)cc1
19808.png,C=CCC1=C2CCCCC2CCC1=O
19809.png,COc1cc(NC(=O)CC(C)=O)cc(OC)c1OC
19810.png,CCOC(=O)c1ccc(NC2c3ccccc3CC2O)cc1
19811.png,CCOC(=O)C(SC#N)=C(N)N1CCCC1
19812.png,Cc1ncc([N+](=O)[O-])n1CC(O)Cn1c([N+](=O)[O-])cnc1C
19813.png,CC(C)(C)NC(=O)[C@@H]1C[C@@H](O)CN1CC(O)CNC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C
19814.png,O=C(NC1CCCCC1)C(=Cc1ccc(C=C(NC(=O)c2ccccc2)C(=O)NC2CCCCC2)cc1)NC(=O)c1ccccc1
19815.png,O=[N+]([O-])OCC(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-]
19816.png,NCCCN(CCCCN(CCCN)Cc1ccc2ccccc2c1)Cc1ccc2ccccc2c1.O=C(O)C(F)(F)F
19817.png,Cc1cc(OCCN2CCNCC2)n(Cc2ccccc2)n1
19818.png,Nc1ccn([C@@H]2O[C@@H](CO)C=C2F)c(=O)n1
19819.png,NC(=O)C1CCC1C(N)=O
19820.png,COc1ccc2c(c1)C(C)(c1ccccc1)CC(C(=O)O)(C(=O)O)C2
19821.png,CCOC(=O)CC1c2ccc(O)cc2OC(=O)C1c1ccc(N)cc1
19822.png,CCN(CC)C1CCC(Nc2cc(C)nc(Nc3nc4cc(Cl)c(Cl)cc4[nH]3)n2)CC1
19823.png,Cc1noc(C)c1CCCOC1COc2ccccc2OCCOCCOc2ccccc2OC1
19824.png,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1
19825.png,C1CCC(NCC2CCC(CNC3CCCC3)CC2)C1
19826.png,COc1ccc2c(c1)CCn1c(C)c(COC(=O)NC3CCCCC3)c(COC(=O)NC3CCCCC3)c1-2
19827.png,CCOc1cc(OC(C)C)c(C=O)cc1OC
19828.png,Cc1ccc(S(=O)(=O)Oc2ccccc2C(=O)O)cc1
19829.png,Clc1ccc(-c2nc3n(n2)Cc2ccccc2-3)cc1
19830.png,O=S(=O)(O)Oc1cc2c(c(OS(=O)(=O)O)c1)CC(OS(=O)(=O)O)C(c1ccc(OS(=O)(=O)O)c(OS(=O)(=O)O)c1)O2
19831.png,COc1ccc(C=C2CCn3c2nc2ccccc2c3=O)cc1
19832.png,CC(=NNS(=O)(=O)c1ccc(N)cc1)c1ccc(C)cc1C
19833.png,Nc1ccc(C(=O)Nc2ccc(Nc3ccncc3)cc2)cc1
19834.png,O=[N+]([O-])c1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
19835.png,CC1C2=C(Nc3ccccc31)c1ccccc1C(C)(C)C2=O
19836.png,OC(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1
19837.png,C1=NC(c2ccccc2)=CN(C2CCCCC2)C1(c1ccccc1)C1CCCCC1
19838.png,CC1C(C(=O)c2ccc(-c3ccccc3)cc2)N1c1ccccc1.CC1C(C(=O)c2ccc(-c3ccccc3)cc2)N1c1ccccc1
19839.png,CC(=O)[O-].CCN(CCO)c1ccc(C2=[N+](C)c3ccc(Br)c4cccc2c34)cc1
19840.png,CS(=O)(=O)OCC1(COS(C)(=O)=O)CC2(C1)CC(COS(C)(=O)=O)(COS(C)(=O)=O)C2
19841.png,CC(=NNS(=O)(=O)c1ccc(N)cc1)C(C)(C)C
19842.png,C[N+]1(C)CCC2c3ccccc3Sc3ccc(Cl)cc3C21
19843.png,CCN1C[C@]2(COC)[C@H](O)CC(OC)C34C1C(C(OC)[C@@H]32)[C@H]1C(=O)[C@H](OC)[C@]2(O)C[C@H]4[C@@H]1[C@H]2OC(=O)c1ccc(OC)cc1
19844.png,CC(C)(C)c1ccc(S(=O)(=O)N2C(c3cccc(C4CC[C@@H](C(=O)O)N4S(=O)(=O)c4ccc(C(C)(C)C)cc4)c3)CC[C@H]2C(=O)O)cc1
19845.png,CC[N+](CC)(CC)CCCc1ccc([N+](=O)[O-])cc1.[Br-]
19846.png,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
19847.png,CC(=O)Nc1ccc2c(c1)oc1ccccc12
19848.png,O=C1C=C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)C(O)[C@H]2O)O1
19849.png,CCCC(C)OP(=O)(OCC)OC(C)CC
19850.png,COc1ccc(S(=O)(=O)N(CC(O)CN2C(=O)C(Cc3ccccc3)C[C@@H]2Cc2ccccc2)CC2CCCC2)cc1
19851.png,CC1=CCC(CCC(C)CO)C1(C)C
19852.png,COC(=O)C(=O)Nc1nc2ccc(Br)cc2s1
19853.png,CC(=O)c1ccc(C)o1
19854.png,OP(O)(=S)CCCl
19855.png,COC(=O)[C@H](CC(C)C)N(O)C(=O)CCl
19856.png,CCCCC(=O)NC1C=CC2=CC(C(=O)OC)C(ON3C(=O)c4ccccc4C3=O)=NC2=N1
19857.png,CCCCCc1cc(OC)c2c(c1)OC(C)(C)C1CC=C(C)CC21
19858.png,IB(I)I
19859.png,CCN(CC)CCNc1cc(OCCO)cc2cccnc12
19860.png,CCC(=O)CC(C)=O
19861.png,O=c1oc(-c2cc([N+](=O)[O-])ccc2Cl)nc2ccccc12
19862.png,O=C(CCl)c1cnccn1
19863.png,O=C(O)C(C1=CCCCC1)C1(O)CCCCC1
19864.png,Cc1oc2ccc3ccc(=O)oc3c2c1C
19865.png,CN1C(=O)CC2(c3ccccc3)CCC1c1ccccc12
19866.png,CC(=NN=C(N)N1CCOCC1)c1ccc2c(c1)Cc1ccccc1-2
19867.png,C#CCC=O
19868.png,COc1cc2ncc3cccn3c(=O)c2cc1OC
19869.png,NN1C(=O)CC(c2ccccc2)C1=O
19870.png,O=C(O)C(S)CC(S)C(=O)O
19871.png,CC(C)c1ccccc(=O)c1O
19872.png,CN(Cc1ccccc1)c1ccc(/N=N/c2scc[n+]2C)cc1.COS(=O)(=O)[O-]
19873.png,CCCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC/C(C)=C\Cc1c(C)c(O)c(OC)c(OC)c1O
19874.png,CCN(N=O)c1nc2c(c(=O)n(C)c(=O)n2C)n1C
19875.png,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
19876.png,CCC1(CC)CN2C3C=CC(CC3)N2C1
19877.png,O=c1[nH]nc(-c2ccc([N+](=O)[O-])o2)c(=O)[nH]1
19878.png,O=C(O)C(=O)C=C(/N=N/c1c(O)[nH]c2ccc(Br)cc12)c1ccccc1
19879.png,CCN(CC)C(=O)c1ccc[n+](CCC(N)=O)c1
19880.png,Cc1cc(=O)n(Cc2ccccc2)c(=O)[nH]1
19881.png,COc1ccc([C@H]2CC(=O)NCCCCN2)cc1
19882.png,O=C(Cc1ccc(Cl)cc1)SCC1CS1
19883.png,O=[N+]([O-])OC[C@@H](O[N+](=O)[O-])[C@@H](O[N+](=O)[O-])[C@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]
19884.png,O=[N+]([O-])N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
19885.png,O=C1C(=O)c2cc(NC(=O)C(Cl)Cl)ccc2-c2ccccc21
19886.png,[O-][Cl+](O)(O)O.c1ccc(/N=c2\snc(-c3ccccc3)s2)cc1
19887.png,CCCCC(CC)=NNS(=O)(=O)c1ccc(N)cc1
19888.png,CC(CCCl)OCCCl
19889.png,CCOC(=O)C(=Cc1ccc(F)cc1)C(C)=O
19890.png,CC1(C)c2ccccc2N(C(=O)SCCN2CCCCC2)c2ccccc21
19891.png,CC(=O)N(N=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1
19892.png,CC1(C)COP(=O)(Cl)OC1
19893.png,C[C@@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
19894.png,CCCCC1C(=O)N2c3ccccc3-c3ccccc3N2C1=O
19895.png,CCC[C@@H](O)CC(=O)N[C@@H](CO)c1ccccc1
19896.png,CC1(C)C2(C(=O)O)C(=O)NC(=O)C12C(=O)O
19897.png,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O
19898.png,CCC(=O)N(c1ccccn1)C(C)CN1CC2CCCC(C2)C1
19899.png,CCCCCCCOc1ccccc1NC(=O)OCC[NH+]1CCC(C)CC1C.[Cl-]
19900.png,CCCCCCCCCCCC1=NCC[N+]1(CCO)CCc1ccccc1.CCCCCCCCCCCCCC1=NCC[N+]1(CCO)CCc1ccccc1
19901.png,O=C1CSC(c2cccc(F)c2)N1CCN1C(=O)CSC1c1cccc(F)c1
19902.png,COc1cc(NC(C)CCCN(C)C)c2ncccc2c1OC.O=C(O)C(=O)O
19903.png,CC(O)(CCO)CCO
19904.png,O=C(CI)Nc1ccc(C(=O)c2ccccc2)cc1
19905.png,O=C1c2ccccc2C(=O)c2c(NCCCC3CCCN4CCCCC34)cccc21
19906.png,CCCC[Si](C)(COC(C)=O)COC(C)=O
19907.png,NCCC(C(=O)O)c1ccc2c(c1)OCO2
19908.png,COc1cc(C(=O)OC(CN2CCCC2)Cn2ncc3c(OC)c(OC)c(OC)cc3c2=O)cc(OC)c1OC.Cl
19909.png,O=C=NCCCl
19910.png,CN(C=O)S(C)(=O)=O
19911.png,C=C1C(=O)Oc2ccccc21
19912.png,O=C1CCCC[C@H]1C(O)CC1CC(=O)N(c2ccccc2)C(=O)C1
19913.png,O=C(NCCCN1CCOCC1)c1ccc(C(=O)NCCCN2CCOCC2)cc1
19914.png,CCN(CC)CCOc1ccc2c(c1)OCCO2.Cl
19915.png,CCN1c2ncccc2C(=O)Nc2c1[nH]ccc2=O
19916.png,CC1=C(C)C2C3C(=O)OC(=O)C3C1C1C(=O)OC(=O)C12
19917.png,NC1=CCNC=C1
19918.png,O=C(CCCc1ccc(N(CCCl)CCCl)cc1)Nc1ccc(Br)cc1
19919.png,CC1=CCc2c3c(ccc2=C1)=Nc1ccc2ccccc2c1-3
19920.png,Cl.Fc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1
19921.png,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.N[C@@H](C(=O)O)c1ccccc1
19922.png,C[N+](C)(C)Cc1c[nH]c2ccc([N+](C)(C)C)cc12.[Cl-].[Cl-]
19923.png,C#CCOC(=O)c1ccc(C)cc1
19924.png,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3Cc4c(OC(=O)CO)c(C)c(OC)c(O)c4[C@H](CNC(=O)C(C)=O)N3[C@@H](C#N)[C@H](C2)N1C
19925.png,Nn1cnc2nccnc2c1=O
19926.png,Cl.[H]/N=C(/C=Cc1ccc(-c2cn3cc(C=C/C(=N/[H])N4CCCC4)ccc3n2)cc1)N1CCCC1
19927.png,O=C(CCCN1CCCC1)c1ccc(Cl)cc1
19928.png,CCCC(C)CC(C)NN
19929.png,CNC(=O)N(C)C(=O)ON
19930.png,O=C1NC(=O)C(CCc2ccccc2)(CCC2CCCCC2)C(=O)N1
19931.png,Cc1cc(=O)c2c(O)c3c(c(OCC(O)CNC(C)C)c2o1)OCC3
19932.png,C[N+]1(CCc2ccccn2)CCCCC1.[I-]
19933.png,CN(C)C(C)(C)CO.Cl
19934.png,C[N+](C)(C)CCOP(=O)([O-])O
19935.png,CC1CN1P(=O)(OCCCl)N1CC1C
19936.png,O=C(O)C=CC(Cl)(Cl)Cl
19937.png,CCN(CC)CCCN(Cc1ccc(OC)cc1)C(=O)c1ccc([N+](=O)[O-])cc1.Cl
19938.png,Cc1ccc(C)n1-c1ccccc1C1C=Cn2c(=O)oc3c(OC(C)C)c(OC(C)C)c(O)c1c32
19939.png,CN1CCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CC1
19940.png,CCOP(=S)(Sc1ccccc1)c1ccccc1
19941.png,CCOc1cc(S(N)(=O)=O)ccc1Cl
19942.png,Cn1nc2c(c(Cl)c1=O)Nc1ccccc1O2
19943.png,Oc1cccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)c1
19944.png,O=C(O)[C@H](O)[C@@H](O)C(=O)O.OCc1cccnc1
19945.png,c1ccc2c(c1)-c1ccccc1C2N1CCOCC1
19946.png,O=[N+]([O-])CCCO
19947.png,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
19948.png,CC12CCC(O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12
19949.png,COc1ccc(NC2=NC=NC3=NC=NC32)cc1
19950.png,CNc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1C
19951.png,Cc1cccc(C)c1C(=O)N1CCC(N2CCN(Cc3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1
19952.png,CCCCOCCCOC(=O)COc1ccc(Cl)cc1Cl
19953.png,CSc1nc(N)nc(N)c1N
19954.png,COC(=O)CCc1ccco1
19955.png,O=S(=O)([O-])CCCN1CCOCC1.O=S(=O)([O-])CCCN1CCOCC1.[NH-]C1CCCCC1[NH-].[Pt+4]
19956.png,CCC(=O)c1ccccc1C
19957.png,CNC(=O)OCc1c(C)oc(-c2ccccc2)c1COC(=O)NC
19958.png,CCCCC(CC)CNS(=O)(=O)c1ccc(N)cc1
19959.png,CCCOC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
19960.png,Cc1ccc(S(=O)(=O)[O-])cc1.Cc1n(C)c2nc3ccccc3nc2[n+]1C
19961.png,CC1(C)CCC2(O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
19962.png,CCNCCNC
19963.png,COc1ccc2sc(-c3ccccc3)cc(=O)c2c1CCl
19964.png,N#CC(=Cc1cccc2ccccc12)c1ccccc1
19965.png,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
19966.png,COc1ccc(OC)c(C(=O)C=Cc2cc(O)c(O)cc2F)c1
19967.png,CCOC(=O)c1ccc(CS(=O)c2ccc(N)cc2)c([N+](=O)[O-])c1
